_b_tipo_prop,_c_tipo_oper,_d_prov_data,_e_partido_data,_f_localidad_data,_g_barrio_data,_h_dormi,_i_currency,_j_prop_price,_k_sup_prop,_l_old_prop,_m_dispo_prop,_n_bath_amount,_o_link_prop,_z_title
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,2,USD,120000,50 m²,Frente,1,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-3-ambientes--7611379,"Departamento en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,140000,68 m²,,,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-1-ambiente--7611084,"Departamento en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,2,USD,370000,94 m²,9 años,Frente,2,https://www.argenprop.com/departamento-en-venta-en-san-fernando-3-ambientes--7611443,"Departamento en Venta en San Fernando, Buenos Aires"
Casa,Venta,Buenos Aires,San Fernando,Victoria,,4,USD,640000,250 m²,2,,,https://www.argenprop.com/casa-en-venta-en-victoria--7610920,"Casa en Venta en Victoria, San Fernando"
Galpon,Alquiler,Buenos Aires,San Fernando,San Fernando,,,USD,80000,20.290 m²,Con agua corriente,,,https://www.argenprop.com/galpon-en-alquiler-en-san-fernando--7836389,"Galpón en Alquiler en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,2,USD,290000,69 m²,1,,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-3-ambientes--7611287,"Departamento en Venta en San Fernando, Buenos Aires"
Terreno,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,479100,,,,,https://www.argenprop.com/terreno-en-venta-en-san-fernando--7611261,"Terreno en Venta en San Fernando, Buenos Aires"
Terreno,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,501600,,,,,https://www.argenprop.com/terreno-en-venta-en-san-fernando--7611259,"Terreno en Venta en San Fernando, Buenos Aires"
Terreno,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,600000,,,,,https://www.argenprop.com/terreno-en-venta-en-san-fernando--7611087,"Terreno en Venta en San Fernando, Buenos Aires"
Terreno,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,445500,,,,,https://www.argenprop.com/terreno-en-venta-en-san-fernando--7611258,"Terreno en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,Victoria,,2,USD,123000,74 m²,A Estrenar,Frente,2,https://www.argenprop.com/departamento-en-venta-en-victoria-3-ambientes--7888603,"Departamento en Venta en Victoria, San Fernando"
Terreno,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,469900,,,,,https://www.argenprop.com/terreno-en-venta-en-san-fernando--7611262,"Terreno en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,Victoria,,1,USD,91000,51 m²,A Estrenar,Frente,1,https://www.argenprop.com/departamento-en-venta-en-victoria-2-ambientes--7888595,"Departamento en Venta en Victoria, San Fernando"
Terreno,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,350000,,,,,https://www.argenprop.com/terreno-en-venta-en-san-fernando--7888537,"Terreno en Venta en San Fernando, Buenos Aires"
Ph,Venta,Buenos Aires,San Fernando,Victoria,,3,USD,119000,88 m²,39 años,Apto Profesional,1,https://www.argenprop.com/ph-en-venta-en-victoria-4-ambientes--7876325,"Ph en Venta en Victoria, San Fernando"
Casa,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,3,USD,295000,138 m²,A Estrenar,2,,https://www.argenprop.com/casa-en-venta-en-punta-chica-4-ambientes--7875735,"Casa en Venta en Punta Chica, San Fernando"
Casa,Venta,Buenos Aires,San Fernando,Victoria,,4,USD,520000,220 m²,30 años,3,Con dependencia,https://www.argenprop.com/casa-en-venta-en-victoria-5-ambientes--7877204,"Casa en Venta en Victoria, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,Victoria,,1,USD,118000,51 m²,A Estrenar,Frente,1,https://www.argenprop.com/departamento-en-venta-en-victoria-2-ambientes--7888559,"Departamento en Venta en Victoria, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,Victoria,,2,USD,165000,65 m²,A Estrenar,Frente,1,https://www.argenprop.com/departamento-en-venta-en-victoria-3-ambientes--7888592,"Departamento en Venta en Victoria, San Fernando"
Cochera,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,12000,,,,,https://www.argenprop.com/cochera-en-venta-en-san-fernando--7874444,"Cochera en Venta en San Fernando, Buenos Aires"
Casa,Venta,Buenos Aires,San Fernando,San Fernando,,3,USD,149000,99 m²,30 años,1,,https://www.argenprop.com/casa-en-venta-en-san-fernando-5-ambientes--6514835,"Casa en Venta en San Fernando, Buenos Aires"
Casa,Venta,Buenos Aires,San Fernando,Countries y Barrios Cerrados San Fernando,La Damasia,3,USD,495000,208 m²,4 años,2,,https://www.argenprop.com/casa-en-venta-en-la-damasia--7874552,"Casa en Venta en La Damasia, Countries y Barrios Cerrados San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,1,USD,117000,48 m²,6 años,1,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-2-ambientes--6234360,"Departamento en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,1,USD,130000,47 m²,5 años,1,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-2-ambientes--7867214,"Departamento en Venta en San Fernando, Buenos Aires"
Casa,Venta,Buenos Aires,San Fernando,Virreyes,,2,USD,220000,134 m²,20 años,2,,https://www.argenprop.com/casa-en-venta-en-virreyes-4-ambientes--7264713,"Casa en Venta en Virreyes, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,Countries y Barrios Cerrados San Fernando,Marina Del Sol,2,USD,420000,116 m²,Frente,2,,https://www.argenprop.com/departamento-en-venta-en-marina-del-sol-3-ambientes--7867483,"Departamento en Venta en Marina Del Sol, Countries y Barrios Cerrados San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,1,USD,99900,41 m²,Contrafrente,1,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-2-ambientes--6485114,"Departamento en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,1,USD,240000,74 m²,A Estrenar,1,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-2-ambientes--7866983,"Departamento en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,Countries y Barrios Cerrados San Fernando,Punta Chica Village,1,USD,240000,74 m²,A Estrenar,1,,https://www.argenprop.com/departamento-en-venta-en-punta-chica-village-2-ambientes--7866979,"Departamento en Venta en Punta Chica Village, Countries y Barrios Cerrados San Fernando"
Casa,Alquiler,Buenos Aires,San Fernando,Countries y Barrios Cerrados San Fernando,Punta Chica Village,4,USD,4000,360 m²,12 años,4,,https://www.argenprop.com/casa-en-alquiler-en-punta-chica-village--7868167,"Casa en Alquiler en Punta Chica Village, Countries y Barrios Cerrados San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,2,USD,130000,60 m²,1,,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-3-ambientes--7611039,"Departamento en Venta en San Fernando, Buenos Aires"
Oficina,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,452034,142 m²,Con cochera,,,https://www.argenprop.com/oficina-en-venta-en-san-fernando--6667927,"Oficina en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,2,USD,220000,76 m²,A Estrenar,Frente,2,https://www.argenprop.com/departamento-en-venta-en-san-fernando-3-ambientes--7866875,"Departamento en Venta en San Fernando, Buenos Aires"
Oficina,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,571602,175 m²,Con cochera,,,https://www.argenprop.com/oficina-en-venta-en-san-fernando--6667932,"Oficina en Venta en San Fernando, Buenos Aires"
Terreno,Venta,Buenos Aires,San Fernando,Victoria,,,USD,400000,9 m,,,,https://www.argenprop.com/terreno-en-venta-en-victoria--7610948,"Terreno en Venta en Victoria, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,1,USD,137000,51 m²,Frente,,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-2-ambientes--7611280,"Departamento en Venta en San Fernando, Buenos Aires"
Terreno,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,444000,,,,,https://www.argenprop.com/terreno-en-venta-en-san-fernando--7611260,"Terreno en Venta en San Fernando, Buenos Aires"
Casa,Venta,Buenos Aires,San Fernando,San Fernando,,4,USD,595000,280 m²,4,,,https://www.argenprop.com/casa-en-venta-en-san-fernando--7610985,"Casa en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,1,USD,137000,51 m²,Frente,,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-2-ambientes--7610953,"Departamento en Venta en San Fernando, Buenos Aires"
Casa,Venta,Buenos Aires,San Fernando,San Fernando,,4,USD,290000,160 m²,15 años,1,,https://www.argenprop.com/casa-en-venta-en-san-fernando--7610947,"Casa en Venta en San Fernando, Buenos Aires"
Oficina,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,444830,142 m²,Con cochera,,,https://www.argenprop.com/oficina-en-venta-en-san-fernando--6667925,"Oficina en Venta en San Fernando, Buenos Aires"
Oficina,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,444830,142 m²,Con cochera,,,https://www.argenprop.com/oficina-en-venta-en-san-fernando--6667924,"Oficina en Venta en San Fernando, Buenos Aires"
Oficina,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,441228,142 m²,Con cochera,,,https://www.argenprop.com/oficina-en-venta-en-san-fernando--6667935,"Oficina en Venta en San Fernando, Buenos Aires"
Terreno,Venta,Buenos Aires,San Fernando,Victoria,,,USD,820000,,,,,https://www.argenprop.com/terreno-en-venta-en-victoria--7610903,"Terreno en Venta en Victoria, San Fernando"
Oficina,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,441228,142 m²,Con cochera,,,https://www.argenprop.com/oficina-en-venta-en-san-fernando--6667922,"Oficina en Venta en San Fernando, Buenos Aires"
Oficina,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,751387,228 m²,Con cochera,,,https://www.argenprop.com/oficina-en-venta-en-san-fernando--6667931,"Oficina en Venta en San Fernando, Buenos Aires"
Oficina,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,824430,226 m²,Con cochera,,,https://www.argenprop.com/oficina-en-venta-en-san-fernando--6667933,"Oficina en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,2,USD,270000,69 m²,Frente,1,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-3-ambientes--6392628,"Departamento en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,2,USD,295000,69 m²,Frente,,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-3-ambientes--6392561,"Departamento en Venta en San Fernando, Buenos Aires"
Casa,Alquiler,Buenos Aires,San Fernando,San Fernando,,4,$,105000,450 m²,37 años,6,,https://www.argenprop.com/casa-en-alquiler-en-san-fernando--6171889,"Casa en Alquiler en San Fernando, Buenos Aires"
Galpon,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,14000000,11.000 m²,,,,https://www.argenprop.com/galpon-en-venta-en-san-fernando--5520993,"Galpón en Venta en San Fernando, Buenos Aires"
Local,Alquiler,Buenos Aires,San Fernando,San Fernando,,,$,22000,85 m2,,,,https://www.argenprop.com/local-en-alquiler-en-san-fernando--7838123,"Local en Alquiler en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,Victoria,,1,USD,115000,52 m²,A Estrenar,Frente,1,https://www.argenprop.com/departamento-en-venta-en-victoria-2-ambientes--7836646,"Departamento en Venta en Victoria, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,Victoria,,2,USD,130000,65 m²,A Estrenar,Contrafrente,1,https://www.argenprop.com/departamento-en-venta-en-victoria-3-ambientes--7836641,"Departamento en Venta en Victoria, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,Victoria,,1,USD,135000,52 m²,A Estrenar,Frente,1,https://www.argenprop.com/departamento-en-venta-en-victoria-2-ambientes--7836643,"Departamento en Venta en Victoria, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,Victoria,,2,USD,140000,65 m²,A Estrenar,Contrafrente,1,https://www.argenprop.com/departamento-en-venta-en-victoria-3-ambientes--7836640,"Departamento en Venta en Victoria, San Fernando"
Casa,Venta,Buenos Aires,San Fernando,Countries y Barrios Cerrados San Fernando,La Damasia,3,USD,570000,180 m²,1 año,2,Con dependencia,https://www.argenprop.com/casa-en-venta-en-la-damasia--7836680,"Casa en Venta en La Damasia, Countries y Barrios Cerrados San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,Victoria,,1,USD,110000,52 m²,A Estrenar,Frente,1,https://www.argenprop.com/departamento-en-venta-en-victoria-2-ambientes--7837005,"Departamento en Venta en Victoria, San Fernando"
Casa,Venta,Buenos Aires,San Fernando,Victoria,,2,USD,115000,105 m²,50 años,1,,https://www.argenprop.com/casa-en-venta-en-victoria-4-ambientes--7836576,"Casa en Venta en Victoria, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,Victoria,,2,USD,155000,65 m²,A Estrenar,Contrafrente,1,https://www.argenprop.com/departamento-en-venta-en-victoria-3-ambientes--7836639,"Departamento en Venta en Victoria, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,1,USD,99000,44 m²,4 años,1,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-2-ambientes--7835729,"Departamento en Venta en San Fernando, Buenos Aires"
Casa,Venta,Buenos Aires,San Fernando,Countries y Barrios Cerrados San Fernando,,5,USD,1050000,417 m²,A Estrenar,3,Con dependencia,https://www.argenprop.com/casa-en-venta-en-countries-y-barrios-cerrados-san-fernando--7836631,"Casa en Venta en Countries y Barrios Cerrados San Fernando, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,2,USD,72000,65 m²,20 años,1,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-3-ambientes--7852290,"Departamento en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,1,USD,268000,62 m²,5 años,1,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-2-ambientes--7833971,"Departamento en Venta en San Fernando, Buenos Aires"
Departamento,Alquiler,Buenos Aires,San Fernando,San Fernando,,,$,18000,42 m²,5 años,1,,https://www.argenprop.com/departamento-en-alquiler-en-san-fernando-1-ambiente--7851132,"Departamento en Alquiler en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,San Fernando Vias  /  Libertador a Rio,1,USD,145000,52 m²,A Estrenar,1,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-vias-libertador-a-rio-2-ambientes--7851937,"Departamento en Venta en San Fernando Vias  /  Libertador a Rio, San Fernando"
Cochera,Alquiler,Buenos Aires,San Fernando,San Fernando,San Fernando Vias  /  Libertador,,$,1200,,,,,https://www.argenprop.com/cochera-en-alquiler-en-san-fernando-vias-libertador--7834704,"Cochera en Alquiler en San Fernando Vias  /  Libertador, San Fernando"
Casa,Venta,Buenos Aires,San Fernando,San Fernando,,3,USD,250000,164 m²,26 años,2,Con dependencia,https://www.argenprop.com/casa-en-venta-en-san-fernando-7-ambientes--7851304,"Casa en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,2,USD,295000,113 m²,2 años,1,,https://www.argenprop.com/departamento-en-venta-en-punta-chica-3-ambientes--7851126,"Departamento en Venta en Punta Chica, San Fernando"
Casa,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,3,USD,450000,230 m²,A Estrenar,3,Con dependencia,https://www.argenprop.com/casa-en-venta-en-punta-chica-4-ambientes--7850555,"Casa en Venta en Punta Chica, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,2,USD,350000,104 m²,2 años,1,,https://www.argenprop.com/departamento-en-venta-en-punta-chica-3-ambientes--7851124,"Departamento en Venta en Punta Chica, San Fernando"
Oficina,Alquiler,Buenos Aires,San Fernando,San Fernando,,,$,25000,56 m²,A Estrenar,,,https://www.argenprop.com/oficina-en-alquiler-en-san-fernando--7848273,"Oficina en Alquiler en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,3,USD,80000,76 m²,25 años,1,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-4-ambientes--7848358,"Departamento en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,4,USD,139000,51 m²,,,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-5-ambientes--7847576,"Departamento en Venta en San Fernando, Buenos Aires"
Oficina,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,180000,56 m²,A Estrenar,,,https://www.argenprop.com/oficina-en-venta-en-san-fernando--7848274,"Oficina en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,4,USD,90000,41 m²,,,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-5-ambientes--7847534,"Departamento en Venta en San Fernando, Buenos Aires"
Casa,Venta,Buenos Aires,San Fernando,San Fernando,,2,USD,165000,109 m²,,,,https://www.argenprop.com/casa-en-venta-en-san-fernando--7847503,"Casa en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,Victoria,,2,USD,155000,55 m²,7 años,2,,https://www.argenprop.com/departamento-en-venta-en-victoria-3-ambientes--7330370,"Departamento en Venta en Victoria, San Fernando"
Casa,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,3,USD,310000,157 m²,12 años,3,Con dependencia,https://www.argenprop.com/casa-en-venta-en-punta-chica--7845510,"Casa en Venta en Punta Chica, San Fernando"
Casa,Venta,Buenos Aires,San Fernando,San Fernando,,5,USD,425000,270 m²,,,,https://www.argenprop.com/casa-en-venta-en-san-fernando--7847488,"Casa en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,4,USD,140000,51 m²,,,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-5-ambientes--7847471,"Departamento en Venta en San Fernando, Buenos Aires"
Casa,Venta,Buenos Aires,San Fernando,Countries y Barrios Cerrados San Fernando,Las Victorias,4,USD,590000,320 m²,27 años,3,Con dependencia,https://www.argenprop.com/casa-en-venta-en-las-victorias-5-ambientes--7845585,"Casa en Venta en Las Victorias, Countries y Barrios Cerrados San Fernando"
Galpon,Alquiler,Buenos Aires,San Fernando,San Fernando,,,USD,20000,5.000 m²,,,,https://www.argenprop.com/galpon-en-alquiler-en-san-fernando--5518905,"Galpón en Alquiler en San Fernando, Buenos Aires"
Casa,Venta,Buenos Aires,San Fernando,Countries y Barrios Cerrados San Fernando,,3,USD,310000,157 m²,12 años,3,Con dependencia,https://www.argenprop.com/casa-en-venta-en-countries-y-barrios-cerrados-san-fernando--7845511,"Casa en Venta en Countries y Barrios Cerrados San Fernando, San Fernando"
